mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_0_std,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,tempo,spectral_bandwidth_mean,spectral_bandwidth_std,rms_mean,rms_std,label,label_id
0.7275194647481483,-0.5877757195194989,1.1657091703122684,-1.6420888431527572,1.225082327836438,-1.299291507268841,1.77604817137127,-1.029180610710345,1.2128205776109517,-0.589539755202948,0.41261604004245994,-0.8628550353309355,0.6739947798078425,0.7794776271771936,1.0705546235558114,1.7412513557898328,1.4766413895507697,0.8421756678808954,1.9435584848093514,1.7059120456777932,1.609292198327372,1.0340405444669256,1.2570790706500572,1.3170257172447553,0.33905701544417843,0.31362596410259236,0.3347342042929697,0.37342161110098276,-0.244229496789491,0.3174503659449736,0.009813027351041994,1.1546147099205581,0.011388547134212381,0.6439909877781563,1.1707098873887514,-0.1848516378874688,0.25102766898562184,-0.25709431214493106,0.8562183917656501,0.9500415178731286,-0.46767119129805623,0.575930075187756,-0.29008173892505035,0.7540892755249684,-0.4982922839564531,0.3847718446677213,0.9180129941210385,-0.263229741500256,0.8752622849092802,-0.17860616379420985,0.8944880958201947,1.6873224134561449,1.2109253695873643,2.4141737375045325,0.5096895584651921,1.5642585147616077,-0.0684118339183997,1.5131333248496093,1.8981176814449505,1.088347650687137,0.9706647002590288,pop,7
0.9387032723390684,-1.3765845062520001,0.990879013161706,-1.5017637008730649,-0.1297236776832827,-1.1219012494861835,0.9731259389840841,-1.0601333013040162,1.1218356107747243,-0.6293839076284461,0.591983423806186,-0.2801561090255971,0.12628001052292417,-0.773072357768712,-0.864653594566485,-1.2645059428475374,-0.3333533221109182,-0.9365229711075439,-0.04208147509902129,-0.640807718179176,-0.21663213438787338,-0.3664000527241124,-0.3301433332156938,-0.5833027775565243,-0.45013708840159145,-0.5773916529369492,-1.2234444084872227,-0.22255470847601852,0.27619820853611343,-0.6274167742089,0.22883371227130872,-0.73233973961832,1.030001083398502,1.2019645413379003,0.21962560846880905,1.041905686158226,-0.29930883294662214,-0.06552483014632811,-1.974333975338761,-0.3485928152446565,-0.061637772295434254,-1.2781778501671197,0.8409921543991471,-1.4822675782212127,1.0812387839347448,0.7788574148966781,-1.101218173589354,0.8860911226628065,-1.0182982131187923,-0.05133533673427148,1.9444620106921595,0.3407415337393295,1.9445934116397567,-0.3987296880415087,1.9503407893375266,1.1696446791708386,0.3481999995535075,1.7634723947819853,-0.816879006334689,0.024878149340204398,-0.36089100481428565,pop,7
0.9760822035384844,-1.393793418610393,1.615858355833613,-1.1863439082944884,0.6757465376048059,-1.5180333439545386,1.4475021267342345,-1.0513762913184013,1.8491275161386984,-0.07387221174180747,0.8047033742076352,-0.4057020239529344,0.4799513266530824,0.41783340501752103,0.6957449901874285,0.4829108328699897,0.34684771315206975,0.5270665565230144,2.509543260411373,1.278941097496962,0.5289305821899091,0.8738524332417991,1.2708860537976767,1.3755030115838238,0.5396420434617448,0.4341252012293645,1.026049717630079,0.49967700113141533,-0.24446820399755076,0.7118702453249524,0.2222846351310583,0.36292978743394577,0.09627060287896468,0.5583313707242973,-0.3158997101224884,-1.1029122041816548,-0.38347862504899244,-0.15585864809043562,1.1294212459285873,0.8015837572466891,-0.39956897395068136,1.5984152775191107,1.1200633757543346,1.6619339081834321,1.2411996686474571,0.8332733165613873,-0.0011395743364049314,-1.1226819282816163,0.22872281326088434,0.02852153621768368,1.810601392069347,2.036274369018064,1.9638135431002859,1.0106549942021588,0.7735281784675512,1.7933773457057764,0.3481999995535075,2.0003349296221695,0.3897882108377646,2.174542683848536,2.804481198626018,pop,7
-0.2456571393625967,-0.15610433004852453,1.5413837688328886,-0.5338396616189242,1.0469858362661721,0.02126241917297966,0.9423966003759121,0.21415231830565207,2.137576765239908,-0.3285582876516296,0.8335005826725296,-0.4797011869679133,0.10403959962982762,0.6025246848854079,-0.18823192035727318,-0.3256456467868293,-0.23629612655315452,-1.3726695232000974,-0.2308177423047253,-0.9828347403335305,-1.2728891197884078,-1.5686676757192086,-1.1290023460355263,-0.5113309758382809,-0.7827337964214097,-0.6379059457061553,1.5074481816313456,0.18908191148631723,-0.555437208018464,-0.9689894091813702,-0.9057869783169497,-0.21691881719740497,0.2858733865137986,1.9009981767916626,0.013725027515759382,-1.040765890199114,-1.0013263413976052,0.4784072107806489,1.4040641338576327,0.03208849859136342,-0.5621949903434762,-0.9409053719943313,-1.2239270868326013,1.196273047384963,-0.7608351880499885,0.7461691388587375,-0.8586152955212808,-0.372232263508003,-1.0929580718787546,0.03863452347799618,-0.10762820164262366,0.8268941864107063,0.2579170390937885,1.2869702293386536,-0.8604402202823728,0.11406440284906666,-0.9611514770724873,0.8192644419380145,0.9314387386605925,-0.561828991857695,-0.3777661150195287,pop,7
0.6399027807927835,-2.029667888529706,1.3524895573918463,-0.5961049557696289,1.5164735165098997,-0.8501186869567172,1.8733059345115781,-0.6221919239785393,1.7296659863066868,-0.28402535996963185,1.463578425751853,0.12464732331210844,1.350502491649523,0.9737424205716554,2.046938717067255,1.4602303047735035,1.7856871159478225,0.8257517035981822,1.3982206647049167,0.8581517533577286,1.2453382951272385,1.2737285911782723,1.5943674668743442,1.1018944089886524,1.2136977428031035,1.344764282562362,0.6005783501132791,0.9911731882210021,0.5055096009404366,1.5456499211330599,0.7258813175738241,0.18193422837453585,0.17232444561241073,0.5226205336953684,2.008237513869735,1.3702563827829064,0.6097185970620793,0.45886036211042,0.3672321968264622,1.5443851031231028,0.23452444568390649,0.905414347307461,0.09985024638427076,0.4174750992287571,0.6914361061253584,-0.08332806720904083,1.4866094218815467,0.6931963147116404,0.1000912306842109,0.2641034289405097,2.0663826320386978,3.1225787861589405,1.9015426462394587,1.800548718074729,1.0031499308876497,3.47427866417532,-1.0740266043678317,1.8603204097250452,1.1014851889360124,1.8141240655937143,2.797011120119047,pop,7
0.49883940503123436,-1.4005913817389657,1.7606280664594747,-0.5558062261580932,1.7361008524646606,-1.138111865465946,1.8194546361991835,-1.0444674805251235,1.9166610518813207,-1.0595536651217894,0.10079551788835688,-0.33587853467521545,0.029965732048144678,0.33641234652697316,-0.07607849887279595,-0.45090797225175117,0.7283265233490068,-0.2464937203921273,1.4231616737469408,0.46478171311739735,1.7290971744134136,0.8734229603630548,1.2521656161880854,0.721605137478327,0.2876922754840023,0.2289705697740453,-0.0023147421026807795,-0.2675681376432265,0.0005406243998222672,-0.38627033964006724,0.6178230284654334,0.9341662849347843,-0.173326515652665,0.7427502157648046,0.1952141163144683,0.10469768566020664,-0.32081046951953684,-0.3084257068965177,0.4389071646399201,-0.10053438883218829,0.49126994619494113,-0.43074397127791814,1.1092839940962076,1.0452051783620564,-0.46541621942557787,1.4323280775853038,0.079644720623743,0.5522749801416392,0.1503285600452337,-0.29475784402131333,1.7040494365792993,1.5337257489519516,2.1471855601907963,0.7667836129957318,0.5521940297381372,2.0422573031506475,-1.0740266043678317,2.21749896947672,0.4555284087119412,0.8375056618631571,1.435190562509209,pop,7
1.490003413465504,-1.118357643032748,0.2963975717268917,-1.5539152438283814,0.35971741741502883,-0.5763670936896601,0.8284401930372728,-0.8337309340605384,1.6597551124149938,-0.35899188080738215,1.3638196426312237,-0.4062957266038237,1.3176129375293704,0.2838511482563691,-0.34032280736350506,1.0662311843853962,0.3859649848572611,-0.518463059221469,0.6201503941404296,-0.3358470993192105,0.7901025157136011,0.29438087904953136,0.36209975581862824,-0.08043774414865651,0.07277164564495653,-0.37634279005456256,1.5153998763700551,1.0613672464827517,0.7952594088287724,0.6496565251198433,-0.23082673391960729,-0.08997888988561326,0.5253607694866145,1.0944058668617056,0.648046319693025,0.43773254550668267,0.4597859545013914,0.7060867052611551,0.7461329428499305,0.9153326872770666,0.36196708754852086,0.6285540519838292,-0.670714107643224,-0.21879994565657016,0.11892920458403315,0.4139752086929576,0.22378738637762988,-0.12801068392713494,-0.3225770294541565,0.10860936148997782,1.4445813516393968,0.6114721489627716,1.3503890995765016,0.46533085578895306,1.4623120961060194,0.5359037255812251,-0.5683460340846889,1.3507908273877305,0.4870203877909067,1.6763230083867076,1.5477405255706314,pop,7
1.2607621871589672,-0.8695464922353974,0.1873260262382012,-2.2009221572035056,0.23334317922431771,-1.3145840740083843,0.38346589210566656,-1.0007555540388227,0.9235861192678904,-0.9971679483500807,0.7051530854405338,-0.8239770165489405,1.1860092490375778,0.006508427387479309,-0.41121133153249545,-0.6093298240311991,0.20409309703774087,-0.6448002710358257,0.2404691759452316,-0.5803726744107874,0.12611320948018795,0.6196217446319007,-0.19229892187251968,0.207892966742437,-0.08038785498165521,-0.9371165515324446,0.15114156132193454,1.5024155201546134,-0.8260064543176107,0.022431624886046633,-1.0576269509958485,-0.036042889322535826,-0.8996001108008115,-0.9015425213618589,0.7718057168303034,-0.6547213973250328,0.5743627637760551,-0.7805605748444817,0.13177934392031304,1.7897925309398885,-1.5386744381678403,1.102773798329023,-1.5596362080918527,0.5699490167659937,-1.016746608721267,-1.3752350451527877,1.1233334331561307,-1.2151957531572817,1.6188497767704317,-1.1528652148790839,1.213018548466948,0.5600578969927653,1.3212121883645944,0.4977663259730795,1.077657024481986,0.7881529068454636,-0.839915229236747,1.3929607014357108,0.029992706438559925,1.1007047891212287,1.1707615424385733,pop,7
1.5386019797203159,-0.34176477606691086,-0.5238388992689593,-1.873136158010271,-0.14429201593595067,-1.2529170368086024,0.5494010440487352,-0.8147302103489827,0.5726827891592216,-1.0928689918225962,-0.02736839399436166,-1.1097521284973784,0.4836075351987393,-0.543731165725215,0.38334398753159454,-0.6012063288116548,-0.16682495885230217,-0.5106125752677382,-0.5128066663971941,-0.2572800191256443,-0.6201898892209828,-0.9882357990798825,-0.4292496972349269,-0.6375172245515258,-0.7232281971475142,-1.0522925718336351,1.0631977650521667,0.5501435748196151,0.5855852461488482,0.6921452067531143,0.3268675908257246,0.8062393334427095,0.612361783872544,1.225456280990432,1.4339474444617037,0.6678183213710199,1.2936384000738954,1.3263412089141633,-0.32550616472333815,0.10462555868608509,-0.19488070751598308,-0.1168381225328217,-0.6883610931760337,-0.11598810978842318,-0.3107343404608294,0.12525453164184194,0.28544568184430286,-0.680077993848819,0.24478333907209257,0.312247390516803,0.5124978483818577,0.010071512124909768,0.4947677089371838,0.4641338260662525,0.669124254983591,0.07026784863212213,-0.0684118339183997,0.6019056257225761,0.563682210290074,1.5781713357036282,0.8018737511002678,pop,7
0.18948061374784717,-1.543240935264446,2.187359700749792,-1.3094843345065716,1.4226109694427957,-0.8448204085713228,1.7545213505660084,-0.8559525301792199,1.0536390184051536,0.2565310263602701,0.46977994511040283,-0.35698832119649665,0.9159669786892828,0.767913357942765,1.1234374369714168,2.1140122097937812,2.0486857858238374,1.0714005764741703,1.3681669432532226,1.6812677388089847,1.9873015657180892,0.10554414674218503,1.038674132928137,0.4184440972424198,0.591451733546258,0.12895610738940208,0.5553738407936494,0.5656413128788983,0.8561192487659672,0.44712574294336827,0.4356108574178223,0.40884808995122046,0.40725330681820016,0.9756252345901557,1.3993458840306547,1.634805580523459,0.8842889827251256,0.5084817846893541,0.17303117881606855,0.11672303886416246,0.9057406017356222,0.19881379454344084,0.06859800326755236,0.0011727032488727343,-0.37395646770800756,0.3939863145495495,1.419439111168408,1.5686653574928258,0.3794741016338215,-0.38874615077245495,1.826926333236157,3.3084178856024593,1.9147918858554611,1.6245141476960714,0.8028465932686217,3.939062025052816,-0.709353116182873,2.0283800553859686,0.5941612134989975,1.1169686018151441,3.4307921642492882,pop,7
0.6643922508131422,-2.1445359504040544,1.3372760011929878,-0.5206574789442636,1.425084855870019,-0.7876998778653803,1.8725387982229775,-0.6332341761104586,1.7320889760721903,-0.3102426025593861,1.470521757144761,0.11832424542180389,1.3858264403054457,1.0071196369773805,2.1277844864222604,1.3829102331367182,1.6053024296771838,0.6139410027377975,1.2688615953652815,0.7067076558325431,1.046178510798527,1.1275084142829315,1.6359791177243805,1.0936711263904115,1.1953354503539773,1.1819161106219025,0.6361816787175468,1.0112327233609406,0.5324707677364164,1.5855807134931483,0.7651730602881349,0.20783371074940965,0.18171990197677548,0.5136948931924536,1.9967618029131773,1.386831346099164,0.6263901351925437,0.4938570362567512,0.35971703893995455,1.5448485987147624,0.23032607383763407,0.9110269355551158,0.09316136257086913,0.40594942266208756,0.6782420039697652,-0.11776997282230922,1.4546918001597362,0.6850974740396787,0.10094312226165957,0.2543470865502113,2.1303983449927517,3.0697797081869314,1.9438470501591911,1.7217089503108152,0.9831403839179922,3.3706931423840407,-1.0740266043678317,1.8641933259046775,0.9872991002341973,1.8422597465864958,2.813502806420023,pop,7
